OrderDetailsID,OrderID,ProductID,Quantity,Date,PriceApplied,CostApplied
442,Ord-255,9,2,15/09/2025 12:48:16,8500,2380.78
443,Ord-256,9,1,15/09/2025 12:49:07,8500,2380.78
444,Ord-256,11,1,15/09/2025 12:49:14,8500,2531.19
445,Ord-256,6,1,15/09/2025 12:49:20,7200,1820.59
446,Ord-256,8,1,15/09/2025 12:49:26,9000,2380.78
447,Ord-257,9,1,15/09/2025 00:01:00,8500,2380.78
448,Ord-257,10,1,15/09/2025 00:01:00,8500,1935.93
449,Ord-258,1,1,16/09/2025 00:00:00,9000,2380.78
450,Ord-259,5,2,16/09/2025 00:00:00,5600,1518.94
452,Ord-260,9,1,16/09/2025 19:16:00,8500,2380.78
451,Ord-260,10,1,16/09/2025 19:28:00,8500,1935.93
453,Ord-261,3,1,16/09/2025 11:19:00,9000,2531.19
454,Ord-262,1,1,16/09/2025 11:19:00,9000,2380.78
455,Ord-262,5,1,16/09/2025 11:20:00,5600,1518.94
456,Ord-263,9,2,16/09/2025 00:00:00,8500,2380.78
459,Ord-263,12,2,16/09/2025 00:00:00,8500,2401.43
457,Ord-263,10,2,16/09/2025 00:00:00,8500,1935.93
458,Ord-263,11,2,16/09/2025 00:00:00,8500,2531.19
460,Ord-264,9,2,16/09/2025 00:00:00,8500,2380.78
461,Ord-265,6,1,18/09/2025 15:45:25,7200,1820.59
462,Ord-266,1,1,18/09/2025 15:49:41,9000,2380.78
465,Ord-268,9,6,18/09/2025 23:35:35,8500,2380.78
466,Ord-269,1,1,18/09/2025 23:36:22,9000,2380.78
467,Ord-270,1,1,18/09/2025 23:37:08,9000,2380.78
469,Ord-271,3,1,18/09/2025 23:37:58,9000,2531.19
470,Ord-271,4,1,18/09/2025 23:38:08,9000,1935.93
468,Ord-271,1,1,18/09/2025 23:37:49,9000,2380.78
471,Ord-272,13,10,19/09/2025 15:50:36,18000,4641.95
472,Ord-273,1,1,19/09/2025 13:32:31,9000,2380.78
474,Ord-274,7,1,19/09/2025 13:33:21,5200,1420.45
473,Ord-274,1,1,19/09/2025 13:33:15,9000,2380.78
475,Ord-275,9,1,19/09/2025 13:35:37,8500,2380.78
476,Ord-275,12,1,19/09/2025 13:35:48,8500,2401.43
477,Ord-275,10,1,19/09/2025 13:36:05,8500,1935.93
478,Ord-275,11,1,19/09/2025 13:36:13,8500,2531.19
479,Ord-276,1,1,19/09/2025 13:38:35,9000,2380.78
482,Ord-277,2,1,19/09/2025 13:40:46,9000,2401.43
480,Ord-277,9,1,19/09/2025 13:40:06,8500,2380.78
481,Ord-277,10,1,19/09/2025 13:40:23,8500,1935.93
483,Ord-278,1,1,19/09/2025 13:42:44,9000,2380.78
484,Ord-279,4,1,19/09/2025 13:44:21,9000,1935.93
485,Ord-280,5,2,19/09/2025 13:45:14,5600,1518.94
486,Ord-281,9,2,19/09/2025 17:57:12,8500,2380.78
488,Ord-282,8,6,19/09/2025 19:05:42,9000,2380.78
487,Ord-282,1,6,19/09/2025 19:05:31,9000,2380.78
489,Ord-283,1,1,19/09/2025 19:12:21,9000,2380.78
490,Ord-284,1,1,20/09/2025 14:45:25,9000,2380.78
491,Ord-285,1,1,21/09/2025 11:26:54,9000,2380.78
492,Ord-286,9,2,21/09/2025 11:31:09,8500,2380.78
493,Ord-287,1,1,21/09/2025 11:32:17,9000,2380.78
494,Ord-288,9,2,20/09/2025 17:34:00,8500,2380.78
495,Ord-289,9,2,20/09/2025 18:38:00,8500,2380.78
496,Ord-290,1,1,21/09/2025 18:51:07,9000,2380.78
497,Ord-291,1,1,21/09/2025 18:52:31,9000,2380.78
498,Ord-292,1,1,22/09/2025 14:48:25,9000,2417.00
499,Ord-293,1,1,22/09/2025 14:49:26,9000,2417.00
501,Ord-294,2,1,22/09/2025 14:50:23,9000,2437.00
500,Ord-294,1,1,22/09/2025 14:50:17,9000,2417.00
502,Ord-295,3,1,22/09/2025 15:15:03,9000,2567.42
503,Ord-296,1,1,22/09/2025 17:40:44,9000,2417.00
504,Ord-297,1,1,22/09/2025 17:43:14,9000,2417.00
505,Ord-298,1,1,22/09/2025 17:44:15,9000,2417.00
506,Ord-299,1,2,22/09/2025 17:45:01,9000,2417.00
507,Ord-300,1,2,22/09/2025 21:02:13,9000,2417.00
508,Ord-301,1,2,22/09/2025 21:03:13,9000,2417.00
510,Ord-303,11,1,23/09/2025 12:45:35,8500,2567.42
511,Ord-303,10,1,23/09/2025 12:45:46,8500,1935.93
512,Ord-304,1,1,23/09/2025 12:46:34,9000,2417.00
513,Ord-305,1,2,22/09/2025 23:05:00,9000,2417.00
514,Ord-306,9,2,24/09/2025 11:14:20,8500,2417.00
515,Ord-306,11,2,24/09/2025 11:14:26,8500,2567.42
516,Ord-307,9,2,24/09/2025 11:15:54,8500,2417.00
517,Ord-308,1,1,24/09/2025 11:17:58,9000,2417.00
518,Ord-309,9,2,24/09/2025 22:58:58,8500,2417.00
519,Ord-310,9,2,24/09/2025 23:00:17,8500,2417.00
520,Ord-310,8,3,24/09/2025 23:00:25,9000,2283.00
521,Ord-310,7,2,24/09/2025 23:00:34,5200,1441.15
523,Ord-311,2,1,25/09/2025 10:33:43,9000,2437.00
522,Ord-311,1,2,25/09/2025 10:33:38,9000,2417.00
524,Ord-312,1,1,25/09/2025 20:00:22,9000,2417.00
525,Ord-313,11,1,25/09/2025 20:02:26,8500,2567.42
526,Ord-313,12,1,25/09/2025 20:03:28,8500,2437.65
527,Ord-314,9,2,25/09/2025 20:04:28,8500,2417.00
528,Ord-315,9,6,25/09/2025 20:04:57,8500,2417.00
529,Ord-316,9,2,25/09/2025 20:07:04,8500,2417.00
530,Ord-317,1,1,26/09/2025 08:51:42,9000,2417.00
531,Ord-318,9,1,26/09/2025 20:48:00,8500,2417.00
532,Ord-318,10,1,26/09/2025 20:48:07,8500,1935.93
533,Ord-319,7,7,26/09/2025 09:50:00,5200,1441.15
534,Ord-319,1,1,26/09/2025 10:51:00,9000,2417.00
535,Ord-319,5,3,26/09/2025 11:32:00,5600,1724.00
536,Ord-320,1,1,26/09/2025 21:02:44,9000,2417.00
537,Ord-321,9,2,26/09/2025 22:17:48,8500,2417.00
538,Ord-322,1,1,26/09/2025 22:22:36,9000,2417.00
539,Ord-323,9,2,26/09/2025 22:23:22,8500,2417.00
540,Ord-324,4,1,26/09/2025 22:26:14,9000,1935.93
541,Ord-325,1,1,27/09/2025 08:58:57,9000,2417.00
542,Ord-326,1,1,27/09/2025 09:01:07,9000,2417.00
544,Ord-327,10,1,25/09/2025 15:04:00,8500,1935.93
543,Ord-327,11,1,25/09/2025 15:04:00,8500,2567.42
545,Ord-328,9,2,28/09/2025 12:30:40,8500,2417.00
546,Ord-329,1,1,28/09/2025 12:32:21,9000,2417.00
547,Ord-330,9,2,28/09/2025 17:18:49,8500,2417.00
548,Ord-331,3,1,28/09/2025 17:20:11,9000,2567.42
549,Ord-332,4,1,28/09/2025 17:20:55,9000,1935.93
550,Ord-333,1,1,28/09/2025 17:21:42,9000,2417.00
551,Ord-334,1,1,28/09/2025 17:22:25,9000,2417.00
552,Ord-335,9,1,29/09/2025 14:20:29,8500,2417.00
553,Ord-335,12,1,29/09/2025 14:20:34,8500,2437.65
554,Ord-336,1,1,29/09/2025 14:31:45,9000,2417.00
555,Ord-337,1,1,29/09/2025 14:32:42,9000,2417.00
556,Ord-338,1,1,29/09/2025 14:34:19,9000,2417.00
558,Ord-339,2,1,29/09/2025 14:37:18,9000,2437.00
557,Ord-339,1,1,29/09/2025 14:37:05,9000,2417.00
559,Ord-340,6,1,29/09/2025 14:43:26,7200,2024.42
560,Ord-341,9,1,30/09/2025 21:54:30,8500,2467.01
561,Ord-341,11,1,30/09/2025 21:54:37,8500,2617.42
562,Ord-342,9,2,30/09/2025 21:56:12,8500,2467.01
564,Ord-343,12,1,30/09/2025 21:58:30,8500,2487.65
565,Ord-343,10,1,30/09/2025 21:58:50,8500,1976.96
563,Ord-343,9,2,30/09/2025 21:58:23,8500,2467.01
566,Ord-344,1,1,30/09/2025 22:00:05,9000,2467.01
570,Ord-345,8,1,30/09/2025 22:01:53,9000,2330.00
567,Ord-345,9,2,30/09/2025 22:01:31,8500,2467.01
568,Ord-345,6,1,30/09/2025 22:01:39,7200,2065.80
569,Ord-345,5,1,30/09/2025 22:01:46,5600,1758.78
571,Ord-346,1,2,30/09/2025 22:04:58,9000,2467.01
572,Ord-347,9,2,02/10/2025 20:04:09,8500,2467.01
573,Ord-347,11,2,02/10/2025 20:04:17,8500,2617.42
574,Ord-347,6,1,02/10/2025 20:04:33,7200,2065.80
575,Ord-348,3,1,02/10/2025 20:05:06,9000,2617.42
576,Ord-349,1,1,02/10/2025 20:06:58,9000,2467.01
577,Ord-350,10,1,02/10/2025 20:09:42,8500,1976.96
578,Ord-350,9,1,02/10/2025 20:09:47,8500,2467.01
579,Ord-351,1,1,02/10/2025 20:11:12,9000,2467.01
580,Ord-352,1,1,02/10/2025 20:12:22,9000,2467.01
581,Ord-353,8,1,02/10/2025 20:14:04,9000,2330.00
582,Ord-354,1,1,02/10/2025 22:57:06,9000,2467.01
583,Ord-354,5,1,02/10/2025 22:57:14,5600,1758.78
584,Ord-355,9,2,03/10/2025 08:16:52,8500,2467.01
585,Ord-356,9,2,03/10/2025 22:23:36,8500,2467.01
587,Ord-357,11,1,03/10/2025 22:24:37,8500,2617.42
586,Ord-357,12,1,03/10/2025 22:24:27,8500,2487.65
588,Ord-358,1,1,03/10/2025 22:26:35,9000,2467.01
591,Ord-359,5,1,03/10/2025 22:28:14,5600,1758.78
589,Ord-359,9,2,03/10/2025 22:27:50,8500,2467.01
590,Ord-359,3,1,03/10/2025 22:27:59,9000,2617.42
592,Ord-360,1,10,03/10/2025 22:30:00,9000,2467.01
594,Ord-360,3,6,03/10/2025 22:30:31,9000,2617.42
593,Ord-360,2,6,03/10/2025 22:30:23,9000,2487.65
595,Ord-360,4,6,03/10/2025 22:30:38,9000,1976.96
596,Ord-361,1,8,03/10/2025 22:35:08,9000,2467.01
601,Ord-361,5,1,03/10/2025 22:36:01,5600,1758.78
597,Ord-361,2,2,03/10/2025 22:35:16,9000,2487.65
600,Ord-361,6,1,03/10/2025 22:35:54,7200,2065.80
599,Ord-361,4,2,03/10/2025 22:35:39,9000,1976.96
602,Ord-361,7,1,03/10/2025 22:36:12,5200,1469.72
598,Ord-361,3,2,03/10/2025 22:35:33,9000,2617.42
603,Ord-361,8,1,03/10/2025 22:36:20,9000,2330.00
604,Ord-362,1,1,03/10/2025 22:38:36,9000,2467.01
605,Ord-363,1,1,03/10/2025 22:40:02,9000,2467.01
606,Ord-364,9,2,01/10/2025 22:41:00,8500,2467.01
608,Ord-365,9,2,03/10/2025 13:43:00,8500,2467.01
607,Ord-365,1,1,03/10/2025 13:43:00,9000,2467.01
610,Ord-366,11,1,06/10/2025 20:14:35,8500,2617.42
609,Ord-366,12,1,06/10/2025 20:14:23,8500,2487.65
611,Ord-367,10,1,06/10/2025 20:17:48,8500,1976.96
612,Ord-367,9,1,06/10/2025 20:17:57,8500,2467.01
613,Ord-368,9,1,06/10/2025 20:20:25,8500,2467.01
614,Ord-368,12,1,06/10/2025 20:20:35,8500,2487.65
616,Ord-369,10,1,06/10/2025 20:23:02,8500,1976.96
615,Ord-369,9,1,06/10/2025 20:22:41,8500,2467.01
617,Ord-370,1,1,06/10/2025 20:26:10,9000,2467.01
618,Ord-371,2,1,06/10/2025 20:27:34,9000,2487.65
619,Ord-372,1,1,06/10/2025 20:28:59,9000,2467.01
620,Ord-373,9,2,06/10/2025 20:32:47,8500,2467.01
621,Ord-374,3,1,06/10/2025 20:33:48,9000,2617.42
622,Ord-375,10,1,06/10/2025 20:37:53,8500,1976.96
623,Ord-375,11,1,06/10/2025 20:38:08,8500,2617.42
624,Ord-376,3,1,06/10/2025 20:39:56,9000,2617.42
625,Ord-377,1,1,07/10/2025 18:44:15,9000,2467.01
626,Ord-377,6,1,07/10/2025 18:44:20,7200,2065.80
627,Ord-378,9,2,08/10/2025 12:03:29,8500,2467.01
628,Ord-378,3,1,08/10/2025 12:03:37,9000,2617.42
629,Ord-379,2,1,08/10/2025 12:12:58,9000,2487.65
630,Ord-380,1,1,08/10/2025 12:14:19,9000,2467.01
632,Ord-381,11,1,08/10/2025 12:30:03,8500,2617.42
633,Ord-381,8,1,08/10/2025 12:30:17,9000,2330.00
631,Ord-381,9,1,08/10/2025 12:29:51,8500,2467.01
634,Ord-382,1,1,08/10/2025 12:32:50,9000,2467.01
635,Ord-383,4,1,08/10/2025 17:36:55,9000,1976.96
636,Ord-384,6,3,08/10/2025 22:15:56,7200,2065.80
637,Ord-386,9,2,08/10/2025 22:20:45,8500,2467.01
638,Ord-387,9,2,08/10/2025 22:21:43,8500,2467.01
639,Ord-388,9,2,05/10/2025 22:23:00,8500,2467.01
640,Ord-389,3,1,05/10/2025 22:26:00,9000,2617.42
641,Ord-385,1,1,08/10/2025 22:27:36,9000,2467.01
642,Ord-390,11,1,09/10/2025 19:04:26,8500,2617.42
643,Ord-390,9,1,09/10/2025 19:04:31,8500,2467.01
644,Ord-391,10,1,09/10/2025 19:34:38,8500,1976.96
645,Ord-391,11,1,09/10/2025 19:34:44,8500,2617.42
646,Ord-391,8,1,09/10/2025 19:34:50,9000,2330.00
647,Ord-392,12,1,09/10/2025 20:11:23,8500,2487.65
648,Ord-392,9,1,09/10/2025 20:11:16,8500,2467.01
649,Ord-393,10,1,09/10/2025 20:30:00,8500,1976.96
650,Ord-393,12,1,09/10/2025 20:31:22,8500,2487.65
651,Ord-394,7,1,11/10/2025 12:00:27,5200,1469.72
652,Ord-394,5,1,11/10/2025 12:00:44,5600,1758.78
653,Ord-394,6,1,11/10/2025 12:01:41,7200,2065.80
654,Ord-394,11,1,11/10/2025 12:02:54,8500,2617.42
655,Ord-394,12,1,11/10/2025 12:01:13,8500,2487.65
656,Ord-395,11,1,11/10/2025 11:03:19,8500,2617.42
657,Ord-395,9,1,11/10/2025 11:13:52,8500,2467.01
658,Ord-396,9,1,11/10/2025 03:27:04,8500,2467.01
659,Ord-396,3,1,11/10/2025 03:27:31,9000,2617.42
660,Ord-397,9,1,11/10/2025 04:02:06,8500,2467.01
661,Ord-397,11,1,11/10/2025 04:07:24,8500,2617.42
662,Ord-398,1,1,11/10/2025 07:42:33,9000,2467.01
663,Ord-398,5,1,11/10/2025 07:43:04,5600,1758.78
664,Ord-399,9,1,13/10/2025 02:54:15,8500,2467.01
665,Ord-399,11,1,13/10/2025 02:54:34,8500,2617.42
666,Ord-400,1,1,13/10/2025 02:55:11,9000,2467.01
667,Ord-401,9,1,14/10/2025 11:31:26,8500,2467.01
668,Ord-401,12,1,14/10/2025 11:31:36,8500,2487.65
670,Ord-402,12,1,14/10/2025 11:36:51,8500,2487.65
669,Ord-402,9,2,14/10/2025 11:36:43,8500,2467.01
671,Ord-402,10,1,14/10/2025 11:37:36,8500,1976.96
672,Ord-403,13,10,14/10/2025 17:53:22,18000,4741.95
673,Ord-404,1,2,15/10/2025 16:41:00,9000,2467.01
674,Ord-405,1,1,15/10/2025 16:41:51,9000,2467.01
675,Ord-406,1,1,15/10/2025 16:43:31,9000,2467.01
677,Ord-407,4,1,15/10/2025 16:44:44,9000,1976.96
676,Ord-407,1,1,15/10/2025 16:44:36,9000,2467.01
678,Ord-408,1,1,16/10/2025 17:49:18,9000,2467.01
679,Ord-408,4,1,16/10/2025 17:49:26,9000,1976.96
680,Ord-409,5,2,19/10/2025 12:26:04,5600,1758.78
681,Ord-410,4,1,19/10/2025 12:31:19,9000,1976.96
682,Ord-411,2,1,19/10/2025 12:32:45,9000,2487.65
683,Ord-412,1,1,19/10/2025 12:33:53,9000,2467.01
684,Ord-413,1,1,19/10/2025 12:39:26,9000,2467.01
685,Ord-414,1,1,16/10/2025 17:45:25,9000,2467.01
686,Ord-415,1,6,19/10/2025 12:43:42,9000,2467.01
687,Ord-416,1,1,19/10/2025 12:47:12,9000,2467.01
688,Ord-417,6,2,19/10/2025 13:17:57,7200,2065.80
689,Ord-417,5,1,19/10/2025 13:18:13,5600,1758.78
690,Ord-418,1,2,19/10/2025 23:57:30,9000,2467.01
691,Ord-419,2,1,19/10/2025 23:59:52,9000,2487.65
692,Ord-419,4,1,20/10/2025 00:00:00,9000,1976.96
693,Ord-420,1,10,20/10/2025 00:02:46,9000,2467.01
694,Ord-420,3,6,20/10/2025 00:03:27,9000,2617.42
695,Ord-420,4,3,20/10/2025 00:03:37,9000,1976.96
696,Ord-420,2,6,20/10/2025 00:03:46,9000,2487.65
697,Ord-421,1,1,20/10/2025 00:05:27,9000,2467.01
698,Ord-422,1,2,20/10/2025 00:10:48,9000,2467.01
699,Ord-423,1,1,20/10/2025 00:12:38,9000,2467.01
700,Ord-424,1,1,20/10/2025 00:14:20,9000,2467.01
701,Ord-424,8,1,20/10/2025 00:14:26,9000,2330.00
702,Ord-425,1,1,20/10/2025 00:16:42,9000,2467.01
703,Ord-425,8,1,20/10/2025 00:16:58,9000,2330.00
704,Ord-426,1,1,20/10/2025 00:18:29,9000,2467.01
705,Ord-427,1,1,20/10/2025 00:19:26,9000,2467.01
706,Ord-427,2,1,20/10/2025 00:19:50,9000,2487.65
707,Ord-428,1,1,20/10/2025 00:21:35,9000,2467.01
708,Ord-428,3,1,20/10/2025 00:21:42,9000,2617.42
709,Ord-429,4,1,20/10/2025 00:22:31,9000,1976.96
710,Ord-430,1,1,20/10/2025 00:24:34,9000,2467.01
711,Ord-431,1,1,20/10/2025 00:26:50,9000,2467.01
712,Ord-432,8,1,20/10/2025 11:29:29,9000,2330.00
713,Ord-432,5,1,20/10/2025 11:29:42,5600,1758.78
714,Ord-433,1,1,21/10/2025 21:41:52,9000,2467.01
715,Ord-434,8,1,21/10/2025 21:49:52,9000,2330.00
716,Ord-434,5,1,21/10/2025 21:50:36,5600,1758.78
717,Ord-434,3,1,21/10/2025 21:50:58,9000,2617.42
718,Ord-434,2,1,21/10/2025 21:51:17,9000,2487.65
719,Ord-434,1,1,21/10/2025 21:51:27,9000,2467.01
720,Ord-435,1,1,21/10/2025 21:57:31,9000,2467.01
721,Ord-435,2,1,21/10/2025 21:57:45,9000,2487.65
722,Ord-435,3,1,21/10/2025 21:57:50,9000,2617.42
723,Ord-436,1,2,21/10/2025 22:00:00,9000,2467.01
726,Ord-438,5,2,21/10/2025 22:15:19,5600,1758.78
727,Ord-438,1,1,21/10/2025 22:15:30,9000,2467.01
728,Ord-439,1,1,21/10/2025 22:18:24,9000,2467.01
729,Ord-440,3,1,21/10/2025 22:22:59,9000,2617.42
730,Ord-440,4,1,21/10/2025 22:23:08,9000,1976.96
731,Ord-440,5,1,21/10/2025 22:23:13,5600,1758.78
732,Ord-441,1,1,21/10/2025 22:27:11,9000,2467.01
733,Ord-442,1,2,21/10/2025 22:29:39,9000,2467.01
734,Ord-443,5,1,21/10/2025 22:30:50,5600,1758.78
735,Ord-443,6,1,21/10/2025 22:30:57,7200,2065.80
736,Ord-443,7,1,21/10/2025 22:31:05,5200,1469.72
737,Ord-444,1,2,21/10/2025 22:33:29,9000,2467.01
738,Ord-445,1,4,21/10/2025 22:34:31,9000,2467.01
739,Ord-446,1,1,21/10/2025 22:37:11,9000,2467.01
740,Ord-447,1,2,21/10/2025 22:40:43,9000,2467.01
741,Ord-448,1,1,22/10/2025 10:25:41,9000,2467.01
742,Ord-449,1,1,22/10/2025 10:27:42,9000,2467.01
743,Ord-449,2,1,22/10/2025 10:27:55,9000,2487.65
744,Ord-449,3,1,22/10/2025 10:28:01,9000,2617.42
745,Ord-450,1,2,22/10/2025 10:31:13,9000,2467.01
746,Ord-451,1,1,22/10/2025 10:33:35,9000,2467.01
747,Ord-451,3,1,22/10/2025 10:33:40,9000,2617.42
748,Ord-451,5,1,22/10/2025 10:33:48,5600,1758.78
749,Ord-452,1,2,22/10/2025 10:35:13,9000,2467.01
750,Ord-453,13,10,22/10/2025 10:37:07,18000,4741.95
751,Ord-454,2,1,22/10/2025 10:39:43,9000,2487.65
752,Ord-455,1,2,22/10/2025 15:23:50,9000,2467.01
753,Ord-455,2,2,22/10/2025 15:23:56,9000,2487.65
754,Ord-455,3,2,22/10/2025 15:24:04,9000,2617.42
755,Ord-455,4,2,22/10/2025 15:24:11,9000,1976.96
756,Ord-456,1,2,22/10/2025 15:30:31,9000,2467.01
757,Ord-457,1,2,22/10/2025 15:33:12,9000,2467.01
758,Ord-458,4,1,22/10/2025 15:34:17,9000,1976.96
759,Ord-459,1,2,22/10/2025 15:36:59,9000,2467.01
760,Ord-460,1,1,22/10/2025 15:38:36,9000,2467.01
761,Ord-460,2,1,22/10/2025 15:38:41,9000,2487.65
762,Ord-460,3,1,22/10/2025 15:38:46,9000,2617.42
764,Ord-462,3,1,22/10/2025 15:57:08,9000,2617.42
766,Ord-464,1,2,22/10/2025 16:01:46,9000,2467.01
767,Ord-465,2,1,22/10/2025 16:11:48,9000,2487.65
768,Ord-465,6,1,22/10/2025 16:11:54,7200,2065.80
769,Ord-465,5,1,22/10/2025 16:11:59,5600,1758.78
770,Ord-466,1,1,22/10/2025 16:13:30,9000,2467.01
771,Ord-467,9,2,22/10/2025 16:22:26,8500,2467.01
772,Ord-467,4,1,22/10/2025 16:22:33,9000,1976.96
773,Ord-467,5,2,22/10/2025 16:22:43,5600,1758.78
774,Ord-468,9,2,22/10/2025 16:25:21,8500,2467.01
775,Ord-468,8,2,22/10/2025 16:25:34,9000,2330.00
776,Ord-469,1,1,22/10/2025 16:27:35,9000,2467.01
777,Ord-470,5,1,22/10/2025 16:33:01,5600,1758.78
778,Ord-470,8,1,22/10/2025 16:33:07,9000,2330.00
779,Ord-471,5,2,23/10/2025 11:22:35,5600,1758.78
780,Ord-472,10,1,23/10/2025 11:24:00,8500,1976.96
781,Ord-472,11,1,23/10/2025 11:24:06,8500,2617.42
782,Ord-473,1,1,23/10/2025 11:26:17,9000,2467.01
784,Ord-474,9,1,23/10/2025 11:28:05,8500,2467.01
783,Ord-474,10,1,23/10/2025 11:27:44,8500,1976.96
785,Ord-475,9,1,23/10/2025 17:06:11,8500,2467.01
786,Ord-475,12,1,23/10/2025 17:06:17,8500,2487.65
787,Ord-476,6,1,27/10/2025 15:20:55,7200,2065.80
788,Ord-477,8,2,27/10/2025 15:29:51,9000,2330.00
789,Ord-477,7,1,27/10/2025 15:30:01,5200,1469.72
790,Ord-478,9,1,27/10/2025 20:12:32,8500,2467.01
791,Ord-478,10,1,27/10/2025 20:12:58,8500,1976.96
792,Ord-479,6,1,27/10/2025 20:13:36,7200,2065.80
793,Ord-480,10,1,27/10/2025 20:15:04,8500,1976.96
794,Ord-480,9,1,27/10/2025 20:15:12,8500,2467.01
795,Ord-480,3,1,27/10/2025 20:15:20,9000,2617.42
796,Ord-481,9,1,27/10/2025 20:17:22,8500,2467.01
797,Ord-481,11,1,27/10/2025 20:17:27,8500,2617.42
798,Ord-482,9,2,27/10/2025 20:18:17,8500,2467.01
799,Ord-483,9,1,27/10/2025 20:18:58,8500,2467.01
800,Ord-483,11,1,27/10/2025 20:19:07,8500,2617.42
801,Ord-484,9,1,27/10/2025 20:20:14,8500,2467.01
802,Ord-484,11,1,27/10/2025 20:20:21,8500,2617.42
803,Ord-485,1,1,27/10/2025 20:23:41,9000,2467.01
804,Ord-486,9,1,27/10/2025 20:24:41,8500,2467.01
805,Ord-486,11,1,27/10/2025 20:24:58,8500,2617.42
806,Ord-487,2,1,27/10/2025 20:26:06,9000,2487.65
807,Ord-488,9,1,27/10/2025 20:27:02,8500,2467.01
808,Ord-488,11,1,27/10/2025 20:27:08,8500,2617.42
809,Ord-489,9,2,27/10/2025 20:29:39,8500,2467.01
810,Ord-490,1,1,27/10/2025 20:30:18,9000,2467.01
811,Ord-491,1,1,27/10/2025 20:31:06,9000,2467.01
812,Ord-492,7,1,27/10/2025 20:32:33,5200,1469.72
813,Ord-493,4,1,27/10/2025 20:33:06,9000,1976.96
814,Ord-494,4,1,27/10/2025 20:34:01,9000,1976.96
815,Ord-494,5,1,27/10/2025 20:34:06,5600,1758.78
816,Ord-495,9,2,27/10/2025 20:36:11,8500,2467.01
817,Ord-496,9,1,27/10/2025 21:52:29,8500,2467.01
818,Ord-496,10,1,27/10/2025 21:52:34,8500,1976.96
819,Ord-497,1,1,27/10/2025 21:53:37,9000,2467.01
820,Ord-498,1,1,27/10/2025 21:54:12,9000,2467.01
821,Ord-499,4,1,27/10/2025 21:55:45,9000,1976.96
822,Ord-500,4,1,27/10/2025 21:56:21,9000,1976.96
823,Ord-500,6,1,27/10/2025 21:56:27,7200,2065.80
824,Ord-501,9,4,29/10/2025 11:07:01,8500,2467.01
825,Ord-502,9,2,29/10/2025 11:10:32,8500,2467.01
828,Ord-503,5,1,29/10/2025 11:17:15,5600,1758.78
827,Ord-503,12,1,29/10/2025 11:17:07,8500,2487.65
829,Ord-503,7,1,29/10/2025 11:17:24,5200,1469.72
826,Ord-503,9,1,28/10/2025 12:12:00,8500,2467.01
831,Ord-504,12,1,29/10/2025 11:21:25,8500,2487.65
830,Ord-504,9,1,29/10/2025 11:21:12,8500,2467.01
832,Ord-505,6,2,29/10/2025 11:23:01,7200,2065.80
834,Ord-506,11,1,29/10/2025 11:25:15,8500,2617.42
833,Ord-506,9,1,29/10/2025 11:25:03,8500,2467.01
835,Ord-507,1,1,29/10/2025 11:27:10,9000,2467.01
836,Ord-508,9,2,29/10/2025 11:28:11,8500,2467.01
838,Ord-508,11,1,29/10/2025 11:28:37,8500,2617.42
837,Ord-508,12,1,29/10/2025 11:28:27,8500,2487.65
839,Ord-509,9,1,31/10/2025 00:00:00,8500,2467.01
840,Ord-509,12,1,31/10/2025 00:00:00,8500,2487.65
841,Ord-510,9,2,31/10/2025 00:00:00,8500,2467.01
842,Ord-510,5,2,31/10/2025 00:00:00,5600,1758.78
843,Ord-511,9,1,31/10/2025 00:00:00,8500,2467.01
844,Ord-511,12,1,31/10/2025 00:00:00,8500,2487.65
845,Ord-512,9,1,31/10/2025 00:00:00,8500,2467.01
846,Ord-512,11,1,31/10/2025 00:00:00,8500,2617.42
847,Ord-513,1,1,31/10/2025 00:00:00,9000,2467.01
848,Ord-514,3,1,31/10/2025 00:00:00,9000,2617.42
849,Ord-515,1,1,31/10/2025 00:00:00,9000,2467.01
850,Ord-516,9,2,31/10/2025 00:00:00,8500,2467.01
851,Ord-517,9,2,31/10/2025 00:00:00,8500,2467.01
852,Ord-518,9,2,02/11/2025 12:21:05,8500,2467.01
853,Ord-518,1,1,02/11/2025 12:21:10,9000,2467.01
854,Ord-519,1,1,02/11/2025 12:22:05,9000,2467.01
855,Ord-520,9,2,02/11/2025 12:22:52,8500,2467.01
856,Ord-520,5,1,02/11/2025 12:22:59,5600,1758.78
857,Ord-520,8,1,02/11/2025 12:23:14,9000,2330.00
858,Ord-521,1,6,02/11/2025 12:24:26,9000,2467.01
859,Ord-521,4,3,02/11/2025 12:24:50,9000,1976.96
860,Ord-521,2,3,02/11/2025 12:24:55,9000,2487.65
861,Ord-521,3,2,02/11/2025 12:25:00,9000,2617.42
862,Ord-521,7,2,02/11/2025 12:25:08,5200,1469.72
863,Ord-521,5,2,02/11/2025 12:25:20,5600,1758.78
864,Ord-522,9,1,02/11/2025 12:26:24,8500,2467.01
865,Ord-522,11,1,02/11/2025 12:26:30,8500,2617.42
866,Ord-523,9,1,05/11/2025 19:02:49,8500,2476.08
867,Ord-523,12,1,05/11/2025 19:02:57,8500,2538.35
868,Ord-523,4,1,05/11/2025 19:03:03,9000,1976.96
869,Ord-524,6,1,05/11/2025 19:03:55,7200,2073.00
870,Ord-525,5,2,05/11/2025 19:04:54,5600,1765.10
871,Ord-526,9,1,05/11/2025 19:06:10,8500,2476.08
